YEAR      MONTH     DAY       HOUR      MIN       SEC       GDLATR        GDLONR        GDALT      SNL        VIPE1         DVIPE1        VIPN1         DVIPN1        
  2014         8        21         7         5        21    -1.19500e+01  -7.68700e+01      93.75       0.27   3.80000e+01   3.51000e+01      16.60000       1.00000  
  2014         8        21         7         5        21    -1.19500e+01  -7.68700e+01      97.50       0.32   2.55700e+02   1.92000e+01     -24.00000       1.80000  
  2014         8        21         7         5        21    -1.19500e+01  -7.68700e+01     101.25       0.62   3.44300e+02   4.31000e+01       7.00000       2.40000  
  2014         8        21         7         5        21    -1.19500e+01  -7.68700e+01     105.00       0.72   4.16800e+02   4.62000e+01      54.60000       1.30000  
  2014         8        21         7         5        21    -1.19500e+01  -7.68700e+01     108.75       0.64   3.51300e+02   1.92000e+01     132.30000       3.90000  
  2014         8        21         7         5        21    -1.19500e+01  -7.68700e+01     112.50       0.08   2.22300e+02   1.92000e+01      92.40000       1.40000  
  2014         8        21         7         5        21    -1.19500e+01  -7.68700e+01     116.25      -0.07   2.33900e+02   1.92000e+01      66.60000       2.10000  
  2014         8        21         7         5        21    -1.19500e+01  -7.68700e+01     120.00      -0.04   9.48000e+01   1.92000e+01      25.00000       1.60000  
  2014         8        21         7         5        21    -1.19500e+01  -7.68700e+01     123.75      -0.35   1.46200e+02   1.92000e+01      -1.70000       0.70000  
  2014         8        21         7         5        21    -1.19500e+01  -7.68700e+01     127.50      -0.81   1.07000e+02   1.92000e+01       9.10000       0.30000  
  2014         8        21         7         5        45    -1.19500e+01  -7.68700e+01      97.50       0.20   1.66300e+02   2.08000e+01     -37.30000       1.70000  
  2014         8        21         7         5        45    -1.19500e+01  -7.68700e+01     101.25       0.77   3.19500e+02   4.14000e+01      14.30000       1.70000  
  2014         8        21         7         5        45    -1.19500e+01  -7.68700e+01     105.00       0.78   5.55900e+02   2.08000e+01      49.20000       1.50000  
  2014         8        21         7         5        45    -1.19500e+01  -7.68700e+01     108.75       0.89   3.95000e+02   2.08000e+01      92.30000       2.00000  
  2014         8        21         7         5        45    -1.19500e+01  -7.68700e+01     112.50       0.40   2.28700e+02   5.07000e+01      75.90000       1.60000  
  2014         8        21         7         5        45    -1.19500e+01  -7.68700e+01     120.00       0.05   1.54200e+02   6.17000e+01      26.80000       1.80000  
  2014         8        21         7         5        45    -1.19500e+01  -7.68700e+01     123.75      -0.10  -1.02000e+01   2.56000e+01       9.40000       0.60000  
  2014         8        21         7         5        45    -1.19500e+01  -7.68700e+01     127.50      -0.32   6.19000e+01   6.58000e+01      13.90000       0.70000  
  2014         8        21         7         6        11    -1.19500e+01  -7.68700e+01      93.75      -0.25  -3.69800e+02   2.00000e+01      -3.50000       0.90000  
  2014         8        21         7         6        11    -1.19500e+01  -7.68700e+01      97.50       0.29  -7.06000e+01   2.00000e+01     -11.30000       2.20000  
  2014         8        21         7         6        11    -1.19500e+01  -7.68700e+01     101.25       0.56   6.18000e+02   2.00000e+01      29.30000       1.10000  
  2014         8        21         7         6        11    -1.19500e+01  -7.68700e+01     105.00       0.67   4.68700e+02   2.00000e+01      76.50000       1.40000  
  2014         8        21         7         6        11    -1.19500e+01  -7.68700e+01     108.75       0.51   2.33300e+02   2.00000e+01     110.70000       7.60000  
  2014         8        21         7         6        11    -1.19500e+01  -7.68700e+01     112.50       0.32   1.69300e+02   2.00000e+01     161.70000       1.10000  
  2014         8        21         7         6        11    -1.19500e+01  -7.68700e+01     116.25       0.02   1.82300e+02   2.00000e+01      15.00000       1.90000  
  2014         8        21         7         6        11    -1.19500e+01  -7.68700e+01     120.00       0.03   1.97100e+02   2.00000e+01       7.80000       1.90000  
  2014         8        21         7         6        11    -1.19500e+01  -7.68700e+01     123.75       0.09   1.12700e+02   2.00000e+01      12.30000       0.60000  
  2014         8        21         7         6        11    -1.19500e+01  -7.68700e+01     127.50      -0.20   6.06000e+01   2.00000e+01       0.50000       0.70000  
  2014         8        21         7         6        37    -1.19500e+01  -7.68700e+01      90.00       0.29  -6.57000e+01   2.52000e+01      23.30000       0.60000  
  2014         8        21         7         6        37    -1.19500e+01  -7.68700e+01      93.75      -0.21  -2.24600e+02   5.33000e+01      -5.60000       1.10000  
  2014         8        21         7         6        37    -1.19500e+01  -7.68700e+01      97.50       0.11   7.72000e+01   1.92000e+01      -6.80000       2.10000  
  2014         8        21         7         6        37    -1.19500e+01  -7.68700e+01     101.25       1.13   3.54400e+02   6.38000e+01      30.60000       1.40000  
  2014         8        21         7         6        37    -1.19500e+01  -7.68700e+01     105.00       1.01   2.13500e+02   3.66000e+01      80.80000       0.90000  
  2014         8        21         7         6        37    -1.19500e+01  -7.68700e+01     108.75       0.51   1.95800e+02   5.31000e+01      80.90000       1.00000  
  2014         8        21         7         6        37    -1.19500e+01  -7.68700e+01     112.50       0.11   1.79900e+02   3.66000e+01     122.20000       1.20000  
  2014         8        21         7         6        37    -1.19500e+01  -7.68700e+01     116.25       0.39   1.29500e+02   1.92000e+01      40.60000       2.70000  
  2014         8        21         7         6        37    -1.19500e+01  -7.68700e+01     120.00       0.03   3.45000e+01   1.92000e+01     -30.70000       2.80000  
  2014         8        21         7         6        37    -1.19500e+01  -7.68700e+01     123.75      -0.19  -1.47000e+01   1.92000e+01      -4.40000       0.70000  
  2014         8        21         7         6        37    -1.19500e+01  -7.68700e+01     127.50      -0.43   1.15100e+02   1.92000e+01     -17.30000       1.80000  
  2014         8        21         7         7         0    -1.19500e+01  -7.68700e+01      97.50       0.27  -8.82000e+01   2.08000e+01       4.30000       2.00000  
  2014         8        21         7         7         0    -1.19500e+01  -7.68700e+01     101.25       0.81   3.88900e+02   2.08000e+01      19.70000       1.90000  
  2014         8        21         7         7         0    -1.19500e+01  -7.68700e+01     105.00       0.70   3.49900e+02   2.08000e+01      86.80000       1.00000  
  2014         8        21         7         7         0    -1.19500e+01  -7.68700e+01     108.75       0.47   1.91000e+01   2.08000e+01      93.60000       2.40000  
  2014         8        21         7         7         0    -1.19500e+01  -7.68700e+01     112.50       0.22   1.61600e+02   6.01000e+01       3.60000       1.90000  
  2014         8        21         7         7         0    -1.19500e+01  -7.68700e+01     116.25       0.17   1.13500e+02   2.08000e+01     -35.20000       3.50000  
  2014         8        21         7         7         0    -1.19500e+01  -7.68700e+01     120.00       0.02   1.25200e+02   5.39000e+01     -15.00000       2.60000  
  2014         8        21         7         7         0    -1.19500e+01  -7.68700e+01     123.75      -0.40  -9.13700e+02   2.08000e+01     -15.00000       1.30000  
  2014         8        21         7         7        26    -1.19500e+01  -7.68700e+01      93.75      -0.71   1.35000e+02   2.00000e+01      -9.40000       1.20000  
  2014         8        21         7         7        26    -1.19500e+01  -7.68700e+01      97.50       0.28   4.21900e+02   2.00000e+01     -16.80000       1.00000  
  2014         8        21         7         7        26    -1.19500e+01  -7.68700e+01     101.25       0.96   4.53300e+02   4.29000e+01      26.50000       1.10000  
  2014         8        21         7         7        26    -1.19500e+01  -7.68700e+01     105.00       1.13   4.00400e+02   2.00000e+01      39.80000       1.40000  
  2014         8        21         7         7        26    -1.19500e+01  -7.68700e+01     108.75       1.12   4.75100e+02   2.00000e+01      29.90000       1.60000  
  2014         8        21         7         7        26    -1.19500e+01  -7.68700e+01     116.25       0.00   1.45600e+02   2.48000e+01      -7.20000       2.50000  
  2014         8        21         7         7        26    -1.19500e+01  -7.68700e+01     120.00      -0.28   2.47800e+02   2.48000e+01      -4.50000       1.40000  
  2014         8        21         7         7        26    -1.19500e+01  -7.68700e+01     123.75      -0.36   3.54000e+02   2.48000e+01       4.90000       0.60000  
  2014         8        21         7         7        26    -1.19500e+01  -7.68700e+01     127.50      -0.65   1.85200e+02   2.48000e+01     -14.00000       0.70000  
  2014         8        21         7         7        51    -1.19500e+01  -7.68700e+01      97.50       0.49   3.99400e+02   2.08000e+01     -12.20000       2.00000  
  2014         8        21         7         7        51    -1.19500e+01  -7.68700e+01     101.25       0.70   2.62600e+02   4.58000e+01      13.40000       1.50000  
  2014         8        21         7         7        51    -1.19500e+01  -7.68700e+01     105.00       0.74   4.49800e+02   2.08000e+01      77.90000       1.40000  
  2014         8        21         7         7        51    -1.19500e+01  -7.68700e+01     108.75       0.57   3.44800e+02   2.08000e+01        missing       missing 
  2014         8        21         7         7        51    -1.19500e+01  -7.68700e+01     112.50       0.28   1.42900e+02   6.85000e+01     127.60000       2.10000  
  2014         8        21         7         7        51    -1.19500e+01  -7.68700e+01     116.25       0.32   1.65000e+02   6.62000e+01      25.30000       5.70000  
  2014         8        21         7         7        51    -1.19500e+01  -7.68700e+01     120.00      -0.17   1.05400e+02   2.08000e+01     -29.50000       4.50000  
  2014         8        21         7         7        51    -1.19500e+01  -7.68700e+01     123.75      -0.21   2.85100e+02   2.08000e+01       0.00000       0.70000  
  2014         8        21         7         8        16    -1.19500e+01  -7.68700e+01      90.00      -0.24   7.01000e+01   1.92000e+01      -0.90000       0.40000  
  2014         8        21         7         8        16    -1.19500e+01  -7.68700e+01      93.75      -0.45  -1.85100e+02   1.92000e+01     -10.90000       0.50000  
  2014         8        21         7         8        16    -1.19500e+01  -7.68700e+01      97.50       0.27   1.31100e+02   1.92000e+01     -32.70000       1.90000  
  2014         8        21         7         8        16    -1.19500e+01  -7.68700e+01     101.25       0.69   1.00400e+02   5.05000e+01      20.60000       1.00000  
  2014         8        21         7         8        16    -1.19500e+01  -7.68700e+01     105.00       0.49   3.88900e+02   1.92000e+01      49.50000       1.50000  
  2014         8        21         7         8        16    -1.19500e+01  -7.68700e+01     108.75       0.44   1.99100e+02   5.67000e+01     233.30000       0.20000  
  2014         8        21         7         8        16    -1.19500e+01  -7.68700e+01     116.25       0.17   1.56200e+02   2.48000e+01     -58.80000       2.90000  
  2014         8        21         7         8        16    -1.19500e+01  -7.68700e+01     120.00      -0.09   1.92300e+02   2.48000e+01     -18.80000       2.00000  
  2014         8        21         7         8        16    -1.19500e+01  -7.68700e+01     123.75      -0.27  -1.61900e+02   2.48000e+01       7.70000       1.00000  
  2014         8        21         7         8        16    -1.19500e+01  -7.68700e+01     127.50      -0.34   5.25000e+01   2.48000e+01       9.30000       0.50000  
  2014         8        21         7         8        39    -1.19500e+01  -7.68700e+01      90.00      -0.77  -2.60900e+02   6.14000e+01      13.00000       0.40000  
  2014         8        21         7         8        39    -1.19500e+01  -7.68700e+01      93.75       0.27  -1.00900e+02   4.32000e+01      13.20000       0.60000  
  2014         8        21         7         8        39    -1.19500e+01  -7.68700e+01      97.50       0.20   2.89800e+02   1.92000e+01     -19.20000       1.70000  
  2014         8        21         7         8        39    -1.19500e+01  -7.68700e+01     101.25       0.77  -9.85000e+01   1.92000e+01      37.00000       2.10000  
  2014         8        21         7         8        39    -1.19500e+01  -7.68700e+01     105.00       0.36   3.91900e+02   1.92000e+01      51.90000       0.90000  
  2014         8        21         7         8        39    -1.19500e+01  -7.68700e+01     108.75       0.52   2.43100e+02   4.32000e+01      70.60000       1.10000  
  2014         8        21         7         8        39    -1.19500e+01  -7.68700e+01     112.50       0.08   5.07000e+01   1.92000e+01      27.20000       1.40000  
  2014         8        21         7         8        39    -1.19500e+01  -7.68700e+01     116.25       0.35   9.58000e+01   3.30000e+01       5.90000       2.40000  
  2014         8        21         7         8        39    -1.19500e+01  -7.68700e+01     120.00       0.21   7.70000e+01   4.44000e+01     211.10000       7.50000  
  2014         8        21         7         8        39    -1.19500e+01  -7.68700e+01     123.75      -0.48   1.46300e+02   1.92000e+01       0.00000       0.90000  
  2014         8        21         7         8        39    -1.19500e+01  -7.68700e+01     127.50      -0.82  -8.73000e+01   1.92000e+01       8.50000       0.50000  
  2014         8        21         7         9         3    -1.19500e+01  -7.68700e+01      93.75       0.01   2.07400e+02   2.00000e+01      19.60000       1.10000  
  2014         8        21         7         9         3    -1.19500e+01  -7.68700e+01      97.50       0.25   5.53200e+02   2.00000e+01       2.30000       1.30000  
  2014         8        21         7         9         3    -1.19500e+01  -7.68700e+01     101.25       0.44   4.52900e+02   2.00000e+01      21.20000       1.70000  
  2014         8        21         7         9         3    -1.19500e+01  -7.68700e+01     105.00       0.39   3.65800e+02   2.00000e+01      50.90000       1.20000  
  2014         8        21         7         9         3    -1.19500e+01  -7.68700e+01     108.75       0.53   8.84000e+01   2.00000e+01    -206.30000       0.60000  
  2014         8        21         7         9         3    -1.19500e+01  -7.68700e+01     112.50       0.26  -3.81000e+01   2.00000e+01     236.50000       0.20000  
  2014         8        21         7         9         3    -1.19500e+01  -7.68700e+01     116.25       0.56   4.83000e+01   2.04000e+01    -105.60000       3.00000  
  2014         8        21         7         9         3    -1.19500e+01  -7.68700e+01     120.00       0.12   9.07000e+01   5.04000e+01     -81.30000       2.30000  
  2014         8        21         7         9         3    -1.19500e+01  -7.68700e+01     123.75      -0.24  -6.60000e+00   2.00000e+01      -6.80000      13.30000  
  2014         8        21         7         9        27    -1.19500e+01  -7.68700e+01     108.75       0.87   1.89600e+02   5.15000e+01     155.30000       1.50000  
  2014         8        21         7         9        27    -1.19500e+01  -7.68700e+01     112.50       0.44   1.02800e+02   5.61000e+01    -222.00000       0.70000  
  2014         8        21         7         9        27    -1.19500e+01  -7.68700e+01     116.25       0.01   6.22000e+01   2.32000e+01    -123.10000       1.60000  
  2014         8        21         7         9        27    -1.19500e+01  -7.68700e+01     120.00      -0.20   8.94300e+02   2.32000e+01     -34.00000       1.60000  
  2014         8        21         7         9        27    -1.19500e+01  -7.68700e+01     123.75      -0.26  -1.14800e+02   2.32000e+01      14.50000       6.90000  
  2014         8        21         7         9        52    -1.19500e+01  -7.68700e+01      97.50       0.50   3.10000e+02   6.65000e+01     -25.30000       1.60000  
  2014         8        21         7         9        52    -1.19500e+01  -7.68700e+01     101.25       1.55   3.44200e+02   2.08000e+01      22.80000       1.80000  
  2014         8        21         7         9        52    -1.19500e+01  -7.68700e+01     105.00       1.01   3.20400e+02   2.08000e+01      54.10000       1.60000  
  2014         8        21         7         9        52    -1.19500e+01  -7.68700e+01     108.75       0.87   3.90400e+02   5.03000e+01      58.00000       2.50000  
  2014         8        21         7         9        52    -1.19500e+01  -7.68700e+01     112.50       0.49   1.53900e+02   4.63000e+01     167.90000       0.50000  
  2014         8        21         7         9        52    -1.19500e+01  -7.68700e+01     116.25      -0.10  -4.33000e+01   2.08000e+01     -66.70000       1.20000  
  2014         8        21         7         9        52    -1.19500e+01  -7.68700e+01     120.00      -0.05   1.10400e+02   2.08000e+01     -56.90000       2.60000  
  2014         8        21         7        10        15    -1.19500e+01  -7.68700e+01      93.75      -0.52   7.53400e+02   2.00000e+01      25.70000       1.00000  
  2014         8        21         7        10        15    -1.19500e+01  -7.68700e+01      97.50       0.40   2.61300e+02   2.00000e+01      -6.70000       3.10000  
  2014         8        21         7        10        15    -1.19500e+01  -7.68700e+01     101.25       0.82   2.06300e+02   2.00000e+01      30.30000       1.80000  
  2014         8        21         7        10        15    -1.19500e+01  -7.68700e+01     105.00       0.56   2.82600e+02   2.00000e+01     124.10000       1.20000  
  2014         8        21         7        10        15    -1.19500e+01  -7.68700e+01     108.75       0.89   3.80800e+02   5.87000e+01     104.30000       1.60000  
  2014         8        21         7        10        15    -1.19500e+01  -7.68700e+01     112.50       0.19   1.74800e+02   2.00000e+01     118.00000       0.90000  
  2014         8        21         7        10        15    -1.19500e+01  -7.68700e+01     116.25       0.29   1.88400e+02   5.38000e+01      25.00000       3.30000  
  2014         8        21         7        10        15    -1.19500e+01  -7.68700e+01     120.00       0.12   1.46400e+02   2.00000e+01     -14.30000       2.40000  
  2014         8        21         7        10        39    -1.19500e+01  -7.68700e+01      90.00       1.07  -3.51300e+02   1.45000e+01      14.70000       0.40000  
  2014         8        21         7        10        39    -1.19500e+01  -7.68700e+01      93.75       1.00  -2.91100e+02   1.92000e+01      38.70000       0.90000  
  2014         8        21         7        10        39    -1.19500e+01  -7.68700e+01      97.50       1.34  -1.51300e+02   8.90000e+00      33.40000       1.50000  
  2014         8        21         7        10        39    -1.19500e+01  -7.68700e+01     101.25       0.33  -4.50900e+02   1.84000e+01      14.70000       1.80000  
  2014         8        21         7        10        39    -1.19500e+01  -7.68700e+01     108.75       0.52   2.57700e+02   2.32000e+01      93.00000       4.30000  
  2014         8        21         7        10        39    -1.19500e+01  -7.68700e+01     112.50       0.37   3.58100e+02   2.32000e+01      99.20000       1.60000  
  2014         8        21         7        10        39    -1.19500e+01  -7.68700e+01     116.25       0.11   2.18800e+02   2.32000e+01      27.60000       1.80000  
  2014         8        21         7        10        39    -1.19500e+01  -7.68700e+01     120.00       0.07   8.50000e+01   2.32000e+01      63.10000       0.60000  
  2014         8        21         7        10        39    -1.19500e+01  -7.68700e+01     123.75      -0.27  -2.79000e+01   2.32000e+01      23.10000       0.80000  
  2014         8        21         7        11         3    -1.19500e+01  -7.68700e+01      90.00      -1.11   1.40000e+02   1.92000e+01       9.90000       0.80000  
  2014         8        21         7        11         3    -1.19500e+01  -7.68700e+01      93.75       0.10   2.44000e+02   4.27000e+01      41.20000       0.70000  
  2014         8        21         7        11         3    -1.19500e+01  -7.68700e+01      97.50       0.43  -2.60000e+00   1.92000e+01      12.30000       1.90000  
  2014         8        21         7        11         3    -1.19500e+01  -7.68700e+01     101.25       0.39   1.74000e+02   1.92000e+01      27.90000       1.60000  
  2014         8        21         7        11         3    -1.19500e+01  -7.68700e+01     105.00       0.10   2.40100e+02   1.92000e+01      57.00000       1.70000  
  2014         8        21         7        11         3    -1.19500e+01  -7.68700e+01     108.75       0.40   2.40500e+02   1.92000e+01     178.30000       0.70000  
  2014         8        21         7        11         3    -1.19500e+01  -7.68700e+01     112.50       0.44   8.23000e+01   1.92000e+01     -15.00000       5.60000  
  2014         8        21         7        11         3    -1.19500e+01  -7.68700e+01     116.25       0.01   1.04000e+02   1.92000e+01     -20.10000       3.60000  
  2014         8        21         7        11         3    -1.19500e+01  -7.68700e+01     120.00      -0.09   3.14000e+01   1.92000e+01      21.90000       0.90000  
  2014         8        21         7        11         3    -1.19500e+01  -7.68700e+01     123.75       0.17   8.15000e+01   3.15000e+01      21.30000       0.60000  
  2014         8        21         7        11         3    -1.19500e+01  -7.68700e+01     127.50      -0.45   5.37000e+01   1.92000e+01      25.30000       0.40000  
  2014         8        21         7        11        28    -1.19500e+01  -7.68700e+01      93.75      -0.18   5.55500e+02   4.39000e+01      35.10000       0.80000  
  2014         8        21         7        11        28    -1.19500e+01  -7.68700e+01      97.50       0.23  -2.87900e+02   4.49000e+01       9.80000       1.90000  
  2014         8        21         7        11        28    -1.19500e+01  -7.68700e+01     101.25       0.55   2.97900e+02   4.17000e+01      17.80000       2.00000  
  2014         8        21         7        11        28    -1.19500e+01  -7.68700e+01     105.00       0.22   2.92700e+02   2.00000e+01        missing       missing 
  2014         8        21         7        11        28    -1.19500e+01  -7.68700e+01     108.75       0.82   1.33700e+02   4.47000e+01     121.80000       1.30000  
  2014         8        21         7        11        28    -1.19500e+01  -7.68700e+01     112.50       0.24   1.95600e+02   2.00000e+01    -220.00000       0.40000  
  2014         8        21         7        11        28    -1.19500e+01  -7.68700e+01     116.25       0.16   1.16600e+02   3.89000e+01    -125.40000       3.60000  
  2014         8        21         7        11        28    -1.19500e+01  -7.68700e+01     120.00      -0.07   1.91100e+02   6.53000e+01     -87.90000      32.70000  
  2014         8        21         7        11        28    -1.19500e+01  -7.68700e+01     123.75      -0.09   1.38600e+02   2.00000e+01      18.40000       0.40000  
  2014         8        21         7        11        28    -1.19500e+01  -7.68700e+01     127.50      -0.39   3.05000e+01   2.00000e+01       9.90000       1.60000  
  2014         8        21         7        11        51    -1.19500e+01  -7.68700e+01      97.50       0.56  -5.55000e+01   2.08000e+01       8.40000       1.60000  
  2014         8        21         7        11        51    -1.19500e+01  -7.68700e+01     101.25       0.57   3.02000e+02   2.08000e+01       5.20000       1.90000  
  2014         8        21         7        11        51    -1.19500e+01  -7.68700e+01     105.00       0.26   3.96000e+02   2.08000e+01     210.40000       0.80000  
  2014         8        21         7        11        51    -1.19500e+01  -7.68700e+01     108.75       0.75   4.03800e+02   2.08000e+01     133.20000       1.90000  
  2014         8        21         7        11        51    -1.19500e+01  -7.68700e+01     116.25       0.24   1.58200e+02   2.48000e+01     -59.10000       4.30000  
  2014         8        21         7        11        51    -1.19500e+01  -7.68700e+01     120.00      -0.06   1.06700e+02   7.46000e+01     -25.90000       1.60000  
  2014         8        21         7        11        51    -1.19500e+01  -7.68700e+01     123.75      -0.01   7.89000e+01   2.48000e+01       4.70000       0.70000  
  2014         8        21         7        11        51    -1.19500e+01  -7.68700e+01     127.50      -0.43   2.87000e+01   2.48000e+01      19.20000       1.00000  
  2014         8        21         7        12        17    -1.19500e+01  -7.68700e+01      90.00      -0.52   3.88300e+02   1.92000e+01       2.30000       0.30000  
  2014         8        21         7        12        17    -1.19500e+01  -7.68700e+01      93.75       0.09  -2.44700e+02   5.52000e+01      21.70000       0.70000  
  2014         8        21         7        12        17    -1.19500e+01  -7.68700e+01      97.50       0.58   5.18300e+02   1.92000e+01      -1.90000       2.50000  
  2014         8        21         7        12        17    -1.19500e+01  -7.68700e+01     101.25       0.27   1.83500e+02   1.92000e+01      15.50000       0.80000  
  2014         8        21         7        12        17    -1.19500e+01  -7.68700e+01     105.00       0.16  -1.33400e+02   1.92000e+01      33.30000       0.80000  
  2014         8        21         7        12        17    -1.19500e+01  -7.68700e+01     108.75       0.71   1.49700e+02   2.59000e+01     212.30000       0.50000  
  2014         8        21         7        12        17    -1.19500e+01  -7.68700e+01     112.50       0.27   1.92400e+02   1.92000e+01    -219.50000       1.10000  
  2014         8        21         7        12        17    -1.19500e+01  -7.68700e+01     116.25       0.10  -2.39900e+02   1.92000e+01       0.10000       2.30000  
  2014         8        21         7        12        17    -1.19500e+01  -7.68700e+01     120.00       0.01  -1.10300e+02   1.92000e+01      -7.10000       1.70000  
  2014         8        21         7        12        17    -1.19500e+01  -7.68700e+01     123.75      -0.09   1.51000e+01   1.92000e+01       4.50000       2.50000  
  2014         8        21         7        12        17    -1.19500e+01  -7.68700e+01     127.50      -0.65   5.64200e+02   1.92000e+01      15.50000       0.60000  
  2014         8        21         7        12        44    -1.19500e+01  -7.68700e+01     108.75       0.66   2.92500e+02   5.85000e+01     132.70000       1.10000  
  2014         8        21         7        12        44    -1.19500e+01  -7.68700e+01     112.50       0.23   1.75100e+02   6.68000e+01      73.70000       2.20000  
  2014         8        21         7        12        44    -1.19500e+01  -7.68700e+01     116.25      -0.24  -7.80000e+00   2.32000e+01      -5.60000       1.40000  
  2014         8        21         7        12        44    -1.19500e+01  -7.68700e+01     120.00      -0.17   2.77100e+02   2.32000e+01       1.30000       1.20000  
  2014         8        21         7        12        44    -1.19500e+01  -7.68700e+01     123.75      -0.41  -2.85400e+02   2.32000e+01       7.20000       0.80000  
  2014         8        21         7        12        44    -1.19500e+01  -7.68700e+01     127.50      -0.77  -1.15800e+02   2.32000e+01     -20.70000       0.90000  
  2014         8        21         7        13         9    -1.19500e+01  -7.68700e+01      97.50       0.11   4.58700e+02   2.08000e+01     -13.10000       1.80000  
  2014         8        21         7        13         9    -1.19500e+01  -7.68700e+01     101.25       0.73   3.92800e+02   2.08000e+01       5.80000       1.20000  
  2014         8        21         7        13         9    -1.19500e+01  -7.68700e+01     105.00       0.13   3.86900e+02   2.08000e+01     -26.50000       2.70000  
  2014         8        21         7        13         9    -1.19500e+01  -7.68700e+01     108.75       0.49   4.75500e+02   2.08000e+01      67.50000       0.50000  
  2014         8        21         7        13         9    -1.19500e+01  -7.68700e+01     112.50       0.16   1.35500e+02   6.23000e+01      40.80000       2.50000  
  2014         8        21         7        13         9    -1.19500e+01  -7.68700e+01     116.25      -0.48   4.14700e+02   2.08000e+01      19.10000       0.90000  
  2014         8        21         7        13         9    -1.19500e+01  -7.68700e+01     120.00      -0.28   5.32300e+02   2.08000e+01      -2.20000       0.80000  
  2014         8        21         7        13         9    -1.19500e+01  -7.68700e+01     123.75      -0.51  -1.70200e+02   2.08000e+01       3.00000       0.70000  
  2014         8        21         7        13        34    -1.19500e+01  -7.68700e+01      97.50      -0.01   1.66100e+02   4.48000e+01     -15.80000       1.10000  
  2014         8        21         7        13        34    -1.19500e+01  -7.68700e+01     101.25       0.39   6.58000e+01   2.08000e+01       9.50000       1.30000  
  2014         8        21         7        13        34    -1.19500e+01  -7.68700e+01     105.00      -0.01   4.02600e+02   2.08000e+01        missing       missing 
  2014         8        21         7        13        34    -1.19500e+01  -7.68700e+01     108.75       0.47   1.58000e+02   2.08000e+01     -98.90000       2.00000  
  2014         8        21         7        14         0    -1.19500e+01  -7.68700e+01      90.00       0.30  -4.41000e+01   2.55000e+01      12.70000       0.40000  
  2014         8        21         7        14         0    -1.19500e+01  -7.68700e+01      93.75       0.08  -7.21000e+01   3.09000e+01      23.80000       1.00000  
  2014         8        21         7        14         0    -1.19500e+01  -7.68700e+01      97.50      -0.03  -5.02800e+02   1.92000e+01     -21.00000       1.60000  
  2014         8        21         7        14         0    -1.19500e+01  -7.68700e+01     101.25       0.14   3.53500e+02   1.92000e+01      -1.20000       1.80000  
  2014         8        21         7        14         0    -1.19500e+01  -7.68700e+01     105.00       0.14   4.41800e+02   1.92000e+01     -99.90000       1.10000  
  2014         8        21         7        14         0    -1.19500e+01  -7.68700e+01     108.75       0.47   2.93100e+02   1.92000e+01     139.90000       1.90000  
  2014         8        21         7        14        25    -1.19500e+01  -7.68700e+01      97.50       0.29   2.12400e+02   5.91000e+01     -13.00000       1.80000  
  2014         8        21         7        14        25    -1.19500e+01  -7.68700e+01     101.25       0.08   2.72300e+02   6.73000e+01      13.30000       1.60000  
  2014         8        21         7        14        25    -1.19500e+01  -7.68700e+01     105.00       0.15   3.67500e+02   2.08000e+01     107.00000       1.30000  
  2014         8        21         7        14        25    -1.19500e+01  -7.68700e+01     108.75       0.42   2.78700e+02   2.08000e+01     -22.60000       2.80000  
  2014         8        21         7        14        25    -1.19500e+01  -7.68700e+01     112.50       0.21   1.72200e+02   4.18000e+01    -113.60000       1.40000  
  2014         8        21         7        14        25    -1.19500e+01  -7.68700e+01     116.25       0.13   1.36700e+02   5.51000e+01     -87.70000       3.10000  
  2014         8        21         7        14        25    -1.19500e+01  -7.68700e+01     120.00      -0.13   6.33000e+01   6.65000e+01     -43.90000       2.70000  
  2014         8        21         7        14        25    -1.19500e+01  -7.68700e+01     123.75      -0.45   2.20000e+01   2.08000e+01      12.30000       1.80000  
  2014         8        21         7        14        25    -1.19500e+01  -7.68700e+01     127.50      -1.17  -1.25700e+02   2.08000e+01      15.90000       0.50000  
  2014         8        21         7        14        49    -1.19500e+01  -7.68700e+01      90.00       1.33  -4.20000e+01   4.75000e+01      19.60000       0.50000  
  2014         8        21         7        14        49    -1.19500e+01  -7.68700e+01      93.75       1.09  -6.10000e+01   1.77000e+01      41.00000       1.10000  
  2014         8        21         7        14        49    -1.19500e+01  -7.68700e+01      97.50       0.26   1.14200e+02   1.84000e+01       5.00000       1.90000  
  2014         8        21         7        14        49    -1.19500e+01  -7.68700e+01     101.25       0.37   2.59600e+02   1.84000e+01      11.70000       1.50000  
  2014         8        21         7        14        49    -1.19500e+01  -7.68700e+01     105.00       0.45   3.14500e+02   1.84000e+01     111.90000       1.10000  
  2014         8        21         7        14        49    -1.19500e+01  -7.68700e+01     108.75       0.55   2.98300e+02   1.84000e+01      53.20000       2.60000  
  2014         8        21         7        14        49    -1.19500e+01  -7.68700e+01     112.50      -0.06   1.47400e+02   1.84000e+01     -25.90000       1.90000  
  2014         8        21         7        14        49    -1.19500e+01  -7.68700e+01     116.25       0.18   9.79000e+01   1.84000e+01     -23.50000       5.40000  
  2014         8        21         7        14        49    -1.19500e+01  -7.68700e+01     120.00       0.01  -2.39300e+02   1.84000e+01      -4.90000       1.40000  
